bigram	frequency	relative frequency	mutual information
fox network	1.0	0.00014297969688304262	0.0015408116371087568
health care	1.0	0.00014297969688304262	0.0006120362543682406
kill women	1.0	0.00014297969688304262	0.0015408116371087568
published broadcast	1.0	0.00014297969688304262	0.0013735361150266417
2 06	1.0	0.00014297969688304262	0.0013735361150266417
dangerous precedent	1.0	0.00014297969688304262	0.0011627938804924106
school crony	1.0	0.00014297969688304262	0.0008375140624340937
iraqi legal	1.0	0.00014297969688304262	0.0010875767212605567
forced authorities	1.0	0.00014297969688304262	0.001826771030874842
mechanical product	1.0	0.00014297969688304262	0.001826771030874842
diego sept	1.0	0.00014297969688304262	0.001826771030874842
3 52	1.0	0.00014297969688304262	0.0013735361150266417
writer editor	1.0	0.00014297969688304262	0.0009688928495765864
mayo clinic	1.0	0.00014297969688304262	0.001826771030874842
beth israel	1.0	0.00014297969688304262	0.001826771030874842
percent lower	1.0	0.00014297969688304262	0.0010239815192770142
medicine part	1.0	0.00014297969688304262	0.0007685955324072721
case western	1.0	0.00014297969688304262	0.0012548522433426716
association agrees	1.0	0.00014297969688304262	0.0010875767212605567
son finished	1.0	0.00014297969688304262	0.001826771030874842
tv show	1.0	0.00014297969688304262	0.0011627938804924106
---------------------------------------------------------
Number of bigrams	6994.0
Number of bigram-types	5610
Number of tokens	7005.0
Number of types	2027
