bigram	frequency	relative frequency	mutual information
felt his	1.0	1.6828783952071623e-05	6.974109555329013e-05
their corn	1.0	1.6828783952071623e-05	1.8680598221683904e-05
be for	1.0	1.6828783952071623e-05	-2.3540545551689577e-06
frame that	1.0	1.6828783952071623e-05	0.0001995913528696905
guests made	1.0	1.6828783952071623e-05	0.00016593378496554729
national bank	1.0	1.6828783952071623e-05	0.00021356050568443403
hard lackeys	1.0	1.6828783952071623e-05	0.00014235868758945454
rain oh	1.0	1.6828783952071623e-05	0.00016021452269089103
chest he	1.0	1.6828783952071623e-05	0.0001550984682516244
meetings taking	1.0	1.6828783952071623e-05	0.000266906488677977
not accepted	1.0	1.6828783952071623e-05	-1.2270272416958423e-05
of shock	1.0	1.6828783952071623e-05	-8.578341134140178e-05
juanita uncle	1.0	1.6828783952071623e-05	0.00013227621706140403
seemed faded	1.0	1.6828783952071623e-05	7.231998154174266e-05
the track	1.0	1.6828783952071623e-05	-0.000133265298317125
other fortunately	1.0	1.6828783952071623e-05	7.792901083760786e-05
bit wilson	1.0	1.6828783952071623e-05	0.00018875603615576766
forms moved	1.0	1.6828783952071623e-05	0.00023324892077383375
led miss	1.0	1.6828783952071623e-05	0.0001550984682516244
papa saw	1.0	1.6828783952071623e-05	0.00010870111968531128
and beg	1.0	1.6828783952071623e-05	-9.62978090082341e-05
being slammed	1.0	1.6828783952071623e-05	0.00010016028995067484
toward her	1.0	1.6828783952071623e-05	0.00011465439497338908
storyteller he	1.0	1.6828783952071623e-05	0.000266906488677977
p j	1.0	1.6828783952071623e-05	0.000266906488677977
him somewhere	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
a shower	1.0	1.6828783952071623e-05	-8.280132850085183e-05
sacrilege it	1.0	1.6828783952071623e-05	0.000266906488677977
circled him	1.0	1.6828783952071623e-05	0.00023324892077383375
goddammit i	1.0	1.6828783952071623e-05	0.00023324892077383375
discussed negro	1.0	1.6828783952071623e-05	0.00018875603615576766
body above	1.0	1.6828783952071623e-05	9.861864915726079e-05
operate after	1.0	1.6828783952071623e-05	0.000266906488677977
taut stoicism	1.0	1.6828783952071623e-05	0.000266906488677977
least something	1.0	1.6828783952071623e-05	0.00016021452269089103
recommended by	1.0	1.6828783952071623e-05	0.00023324892077383375
moment boy	1.0	1.6828783952071623e-05	9.289938688260452e-05
more in	1.0	1.6828783952071623e-05	5.175663095596295e-05
mrs surcliffe	1.0	1.6828783952071623e-05	8.65843182825651e-05
box someone	1.0	1.6828783952071623e-05	0.00012393157994237117
cards of	1.0	1.6828783952071623e-05	0.00023324892077383375
meeting in	1.0	1.6828783952071623e-05	0.00017241774975779243
course of	1.0	1.6828783952071623e-05	0.00012933243054293143
and crime	1.0	1.6828783952071623e-05	-9.62978090082341e-05
more on	1.0	1.6828783952071623e-05	5.175663095596295e-05
enquired alex	1.0	1.6828783952071623e-05	0.000266906488677977
the folks	1.0	1.6828783952071623e-05	-0.000133265298317125
jim he	1.0	1.6828783952071623e-05	0.00023324892077383375
tuesday southern	1.0	1.6828783952071623e-05	0.00023324892077383375
tiny cake	1.0	1.6828783952071623e-05	0.0001995913528696905
friendly somehow	1.0	1.6828783952071623e-05	0.000266906488677977
bastards around	1.0	1.6828783952071623e-05	0.00016021452269089103
r s	1.0	1.6828783952071623e-05	0.000266906488677977
city over	1.0	1.6828783952071623e-05	0.00011681286615980876
the mention	1.0	1.6828783952071623e-05	-0.000133265298317125
stories everyone	1.0	1.6828783952071623e-05	0.00021356050568443403
hard in	1.0	1.6828783952071623e-05	0.00014235868758945454
with sentiment	1.0	1.6828783952071623e-05	-3.318032694033853e-05
him we	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
afternoon it	1.0	1.6828783952071623e-05	0.00012393157994237117
liquor saloons	1.0	1.6828783952071623e-05	0.0001995913528696905
betray how	1.0	1.6828783952071623e-05	0.000266906488677977
chinless reprobate	1.0	1.6828783952071623e-05	0.00023324892077383375
his interest	1.0	1.6828783952071623e-05	-5.737781848676727e-05
tore in	1.0	1.6828783952071623e-05	0.00023324892077383375
thoroughly wised	1.0	1.6828783952071623e-05	0.00023324892077383375
comment he	1.0	1.6828783952071623e-05	0.00023324892077383375
playing for	1.0	1.6828783952071623e-05	0.00018875603615576766
about ten	1.0	1.6828783952071623e-05	1.7239613955285163e-05
retreating redcoats	1.0	1.6828783952071623e-05	0.00023324892077383375
quietly outside	1.0	1.6828783952071623e-05	0.00017241774975779243
sporting still	1.0	1.6828783952071623e-05	0.000266906488677977
sweet vernal	1.0	1.6828783952071623e-05	0.00011907176676424945
place even	1.0	1.6828783952071623e-05	8.427161423073196e-05
a doghouse	1.0	1.6828783952071623e-05	-8.280132850085183e-05
am terribly	1.0	1.6828783952071623e-05	0.00011681286615980876
s edge	1.0	1.6828783952071623e-05	-2.462789581840436e-05
the raped	1.0	1.6828783952071623e-05	-0.000133265298317125
barricades of	1.0	1.6828783952071623e-05	0.000266906488677977
flowing gowns	1.0	1.6828783952071623e-05	0.00023324892077383375
in manner	1.0	1.6828783952071623e-05	-6.713856209802449e-05
quietly insistent	1.0	1.6828783952071623e-05	0.00017241774975779243
sister was	1.0	1.6828783952071623e-05	0.00017990293778029075
him if	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
upon my	1.0	1.6828783952071623e-05	0.00016021452269089103
enough honey	1.0	1.6828783952071623e-05	9.426729723558308e-05
oh please	1.0	1.6828783952071623e-05	0.00011681286615980876
know something	1.0	1.6828783952071623e-05	5.535513669176826e-05
even barefoot	1.0	1.6828783952071623e-05	6.572578377070643e-05
these comforts	1.0	1.6828783952071623e-05	7.995253722303988e-05
surgeon carried	1.0	1.6828783952071623e-05	0.00017990293778029075
hen ledger	1.0	1.6828783952071623e-05	0.00012933243054293143
themselves for	1.0	1.6828783952071623e-05	0.00018875603615576766
clock the	1.0	1.6828783952071623e-05	0.00014235868758945454
the clammy	1.0	1.6828783952071623e-05	-0.000133265298317125
them give	1.0	1.6828783952071623e-05	1.695647842244546e-05
alien grounds	1.0	1.6828783952071623e-05	0.00021356050568443403
face thelma	1.0	1.6828783952071623e-05	6.974109555329013e-05
timbers covered	1.0	1.6828783952071623e-05	0.000266906488677977
and conciliatory	1.0	1.6828783952071623e-05	-9.62978090082341e-05
heroine or	1.0	1.6828783952071623e-05	0.00023324892077383375
ran for	1.0	1.6828783952071623e-05	0.00011465439497338908
legs freezing	1.0	1.6828783952071623e-05	0.00014624536987614754
blocked his	1.0	1.6828783952071623e-05	0.00023324892077383375
being with	1.0	1.6828783952071623e-05	0.00010016028995067484
two thin	1.0	1.6828783952071623e-05	5.412576453919467e-05
voices for	1.0	1.6828783952071623e-05	0.00017241774975779243
the focus	1.0	1.6828783952071623e-05	-0.000133265298317125
lublin and	1.0	1.6828783952071623e-05	0.00013541005316222466
s drugged	1.0	1.6828783952071623e-05	-2.462789581840436e-05
took jeannie	1.0	1.6828783952071623e-05	8.315529825566551e-05
and soldiers	1.0	1.6828783952071623e-05	-9.62978090082341e-05
traffic was	1.0	1.6828783952071623e-05	0.0001995913528696905
be important	1.0	1.6828783952071623e-05	-2.3540545551689577e-06
amy did	1.0	1.6828783952071623e-05	0.00017990293778029075
residence in	1.0	1.6828783952071623e-05	0.00023324892077383375
coffin the	1.0	1.6828783952071623e-05	0.000266906488677977
i ducked	1.0	1.6828783952071623e-05	-4.2566664511826355e-05
them rebs	1.0	1.6828783952071623e-05	1.695647842244546e-05
breed your	1.0	1.6828783952071623e-05	0.0001995913528696905
sore so	1.0	1.6828783952071623e-05	0.00023324892077383375
he stroked	1.0	1.6828783952071623e-05	-8.316181721149773e-05
fences and	1.0	1.6828783952071623e-05	0.000266906488677977
the financial	1.0	1.6828783952071623e-05	-0.000133265298317125
press clippings	1.0	1.6828783952071623e-05	0.00018875603615576766
constant looking	1.0	1.6828783952071623e-05	0.00021356050568443403
years been	1.0	1.6828783952071623e-05	8.315529825566551e-05
story tudor	1.0	1.6828783952071623e-05	0.00023324892077383375
yard in	1.0	1.6828783952071623e-05	0.00017241774975779243
miles for	1.0	1.6828783952071623e-05	0.0001995913528696905
schedules were	1.0	1.6828783952071623e-05	0.000266906488677977
yards of	1.0	1.6828783952071623e-05	0.0001995913528696905
legs crossed	1.0	1.6828783952071623e-05	0.00014624536987614754
loyal western	1.0	1.6828783952071623e-05	0.00021356050568443403
mean and	1.0	1.6828783952071623e-05	0.00014235868758945454
trempler was	1.0	1.6828783952071623e-05	0.000266906488677977
nursery during	1.0	1.6828783952071623e-05	0.00023324892077383375
the marginal	1.0	1.6828783952071623e-05	-0.000133265298317125
to bullshit	1.0	1.6828783952071623e-05	-8.852863077988173e-05
giant electric	1.0	1.6828783952071623e-05	0.00023324892077383375
foot when	1.0	1.6828783952071623e-05	0.00013876018185364917
river though	1.0	1.6828783952071623e-05	0.00010339866345743338
auxiliaries captain	1.0	1.6828783952071623e-05	0.00023324892077383375
go along	1.0	1.6828783952071623e-05	5.791139037670983e-05
pretty sloop	1.0	1.6828783952071623e-05	0.0001550984682516244
herringbone design	1.0	1.6828783952071623e-05	0.000266906488677977
replied gravely	1.0	1.6828783952071623e-05	0.00023324892077383375
airy technique	1.0	1.6828783952071623e-05	0.00023324892077383375
o k	1.0	1.6828783952071623e-05	0.00013227621706140403
yes that	1.0	1.6828783952071623e-05	0.00012144090034748117
light out	1.0	1.6828783952071623e-05	0.00011907176676424945
resignation of	1.0	1.6828783952071623e-05	0.000266906488677977
it unlocked	1.0	1.6828783952071623e-05	-4.615925111477815e-05
and departing	1.0	1.6828783952071623e-05	-9.62978090082341e-05
coming on	1.0	1.6828783952071623e-05	0.00011465439497338908
gambling houses	1.0	1.6828783952071623e-05	0.00021356050568443403
of bacon	1.0	1.6828783952071623e-05	-8.578341134140178e-05
keep a	1.0	1.6828783952071623e-05	0.00011907176676424945
queen the	1.0	1.6828783952071623e-05	0.00021356050568443403
a winter	1.0	1.6828783952071623e-05	-8.280132850085183e-05
i bragged	1.0	1.6828783952071623e-05	-4.2566664511826355e-05
to talking	1.0	1.6828783952071623e-05	-8.852863077988173e-05
murray sold	1.0	1.6828783952071623e-05	0.000266906488677977
jeep i	1.0	1.6828783952071623e-05	0.000266906488677977
good condition	1.0	1.6828783952071623e-05	6.65027220465316e-05
reminders over	1.0	1.6828783952071623e-05	0.000266906488677977
and someone	1.0	1.6828783952071623e-05	-9.62978090082341e-05
attentive as	1.0	1.6828783952071623e-05	0.000266906488677977
golden days	1.0	1.6828783952071623e-05	0.00023324892077383375
drumlin a	1.0	1.6828783952071623e-05	0.000266906488677977
to curtail	1.0	1.6828783952071623e-05	-8.852863077988173e-05
situation first	1.0	1.6828783952071623e-05	0.00016593378496554729
they needed	1.0	1.6828783952071623e-05	-1.4976969682459344e-05
gabler in	1.0	1.6828783952071623e-05	0.000266906488677977
the titled	1.0	1.6828783952071623e-05	-0.000133265298317125
the outskirts	1.0	1.6828783952071623e-05	-0.000133265298317125
surge had	1.0	1.6828783952071623e-05	0.00023324892077383375
position but	1.0	1.6828783952071623e-05	0.00018875603615576766
warren s	1.0	1.6828783952071623e-05	0.00012655695478674776
own sentry	1.0	1.6828783952071623e-05	7.231998154174266e-05
dishonor god	1.0	1.6828783952071623e-05	0.000266906488677977
ages cleft	1.0	1.6828783952071623e-05	0.000266906488677977
nothing like	1.0	1.6828783952071623e-05	9.56748626387882e-05
jabbing motions	1.0	1.6828783952071623e-05	0.000266906488677977
becoming fields	1.0	1.6828783952071623e-05	0.00018875603615576766
his smooth	1.0	1.6828783952071623e-05	-5.737781848676727e-05
other play	1.0	1.6828783952071623e-05	7.792901083760786e-05
open door	1.0	1.6828783952071623e-05	0.00010175248525808141
dying the	1.0	1.6828783952071623e-05	0.0001550984682516244
neglected and	1.0	1.6828783952071623e-05	0.00023324892077383375
jessie to	1.0	1.6828783952071623e-05	0.00023324892077383375
reprieve without	1.0	1.6828783952071623e-05	0.000266906488677977
caliphs and	1.0	1.6828783952071623e-05	0.000266906488677977
soldiers already	1.0	1.6828783952071623e-05	0.00014624536987614754
stage harry	1.0	1.6828783952071623e-05	0.00017241774975779243
with celebrants	1.0	1.6828783952071623e-05	-3.318032694033853e-05
u s	1.0	1.6828783952071623e-05	0.000266906488677977
this spirit	1.0	1.6828783952071623e-05	1.584016244737902e-05
t offer	1.0	1.6828783952071623e-05	4.784629454408932e-06
ships at	1.0	1.6828783952071623e-05	0.00017241774975779243
psychologist was	1.0	1.6828783952071623e-05	0.00023324892077383375
honest seekers	1.0	1.6828783952071623e-05	0.0001995913528696905
them intelligence	1.0	1.6828783952071623e-05	1.695647842244546e-05
last century	1.0	1.6828783952071623e-05	0.00010016028995067484
important fact	1.0	1.6828783952071623e-05	0.00014235868758945454
trial what	1.0	1.6828783952071623e-05	0.000266906488677977
nephews will	1.0	1.6828783952071623e-05	0.0001995913528696905
the straw	1.0	1.6828783952071623e-05	-0.000133265298317125
designer whose	1.0	1.6828783952071623e-05	0.000266906488677977
noting it	1.0	1.6828783952071623e-05	0.000266906488677977
his pupil	1.0	1.6828783952071623e-05	-5.737781848676727e-05
otherwise have	1.0	1.6828783952071623e-05	0.00021356050568443403
most successful	1.0	1.6828783952071623e-05	9.289938688260452e-05
and unable	1.0	1.6828783952071623e-05	-9.62978090082341e-05
her off	1.0	1.6828783952071623e-05	-2.5577708131940024e-05
keerist prickly	1.0	1.6828783952071623e-05	0.000266906488677977
sockdologizing old	1.0	1.6828783952071623e-05	0.000266906488677977
getting cheated	1.0	1.6828783952071623e-05	0.00011681286615980876
largest house	1.0	1.6828783952071623e-05	0.00021356050568443403
d leave	1.0	1.6828783952071623e-05	6.729229401731645e-05
like alix	1.0	1.6828783952071623e-05	2.1697568787625014e-05
now anxiously	1.0	1.6828783952071623e-05	3.055066716310191e-05
grassy brae	1.0	1.6828783952071623e-05	0.000266906488677977
branches in	1.0	1.6828783952071623e-05	0.000266906488677977
falling falling	1.0	1.6828783952071623e-05	0.00017990293778029075
christ those	1.0	1.6828783952071623e-05	0.00016021452269089103
of tenebrous	1.0	1.6828783952071623e-05	-8.578341134140178e-05
stood stropping	1.0	1.6828783952071623e-05	8.65843182825651e-05
doing here	1.0	1.6828783952071623e-05	0.00013541005316222466
tight he	1.0	1.6828783952071623e-05	0.0001995913528696905
a slave	1.0	1.6828783952071623e-05	-8.280132850085183e-05
amazed to	1.0	1.6828783952071623e-05	0.00021356050568443403
hundred thousand	1.0	1.6828783952071623e-05	0.00013876018185364917
not bulky	1.0	1.6828783952071623e-05	-1.2270272416958423e-05
her highschool	1.0	1.6828783952071623e-05	-2.5577708131940024e-05
everyone really	1.0	1.6828783952071623e-05	0.00013541005316222466
too tan	1.0	1.6828783952071623e-05	6.729229401731645e-05
myself or	1.0	1.6828783952071623e-05	0.00014235868758945454
trenchard worked	1.0	1.6828783952071623e-05	0.00023324892077383375
study room	1.0	1.6828783952071623e-05	0.00014624536987614754
ve only	1.0	1.6828783952071623e-05	0.00011258780197200428
clean dress	1.0	1.6828783952071623e-05	0.00013876018185364917
been bursting	1.0	1.6828783952071623e-05	2.1387295487184824e-05
rest for	1.0	1.6828783952071623e-05	0.00013541005316222466
understood completely	1.0	1.6828783952071623e-05	0.00018875603615576766
his uncombable	1.0	1.6828783952071623e-05	-5.737781848676727e-05
month by	1.0	1.6828783952071623e-05	0.00021356050568443403
yamata to	1.0	1.6828783952071623e-05	0.000266906488677977
for hey	1.0	1.6828783952071623e-05	-2.5695138917840197e-05
negro got	1.0	1.6828783952071623e-05	0.00016593378496554729
tragedy he	1.0	1.6828783952071623e-05	0.00023324892077383375
laugh she	1.0	1.6828783952071623e-05	0.00016021452269089103
the glitter	1.0	1.6828783952071623e-05	-0.000133265298317125
mother we	1.0	1.6828783952071623e-05	0.00013541005316222466
green scaled	1.0	1.6828783952071623e-05	0.00016593378496554729
buds but	1.0	1.6828783952071623e-05	0.000266906488677977
night on	1.0	1.6828783952071623e-05	7.231998154174266e-05
fight go	1.0	1.6828783952071623e-05	0.00017241774975779243
tying the	1.0	1.6828783952071623e-05	0.000266906488677977
thirsty linda	1.0	1.6828783952071623e-05	0.000266906488677977
was aghast	1.0	1.6828783952071623e-05	-7.274668308748383e-05
up glaring	1.0	1.6828783952071623e-05	1.1868663359551226e-05
address i	1.0	1.6828783952071623e-05	0.00023324892077383375
right in	1.0	1.6828783952071623e-05	8.315529825566551e-05
bonds between	1.0	1.6828783952071623e-05	0.00023324892077383375
either of	1.0	1.6828783952071623e-05	0.00017990293778029075
wrong woman	1.0	1.6828783952071623e-05	0.00018875603615576766
errors sins	1.0	1.6828783952071623e-05	0.000266906488677977
through their	1.0	1.6828783952071623e-05	6.572578377070643e-05
the poncho	1.0	1.6828783952071623e-05	-0.000133265298317125
toffenetti s	1.0	1.6828783952071623e-05	0.000266906488677977
sojourner was	1.0	1.6828783952071623e-05	0.00023324892077383375
mckinley had	1.0	1.6828783952071623e-05	0.00017990293778029075
a barren	1.0	1.6828783952071623e-05	-8.280132850085183e-05
one did	1.0	1.6828783952071623e-05	1.2123559516018556e-05
and inserted	1.0	1.6828783952071623e-05	-9.62978090082341e-05
breaking into	1.0	1.6828783952071623e-05	0.00023324892077383375
rage i	1.0	1.6828783952071623e-05	0.000266906488677977
nails her	1.0	1.6828783952071623e-05	0.000266906488677977
plucked flowers	1.0	1.6828783952071623e-05	0.00023324892077383375
the fair	1.0	1.6828783952071623e-05	-0.000133265298317125
lives when	1.0	1.6828783952071623e-05	0.0001995913528696905
not supposed	1.0	1.6828783952071623e-05	-1.2270272416958423e-05
bern demands	1.0	1.6828783952071623e-05	0.00018875603615576766
the hair	1.0	1.6828783952071623e-05	-0.000133265298317125
major importance	1.0	1.6828783952071623e-05	0.00021356050568443403
for slop	1.0	1.6828783952071623e-05	-2.5695138917840197e-05
front nearly	1.0	1.6828783952071623e-05	9.861864915726079e-05
alone leona	1.0	1.6828783952071623e-05	0.00012933243054293143
them mcfeeley	1.0	1.6828783952071623e-05	1.695647842244546e-05
afterwards i	1.0	1.6828783952071623e-05	0.00021356050568443403
outline calmed	1.0	1.6828783952071623e-05	0.000266906488677977
clean up	1.0	1.6828783952071623e-05	0.00013876018185364917
john hancock	1.0	1.6828783952071623e-05	8.54141988601062e-05
called eloise	1.0	1.6828783952071623e-05	0.00010339866345743338
clothing and	1.0	1.6828783952071623e-05	0.000266906488677977
sugar she	1.0	1.6828783952071623e-05	0.0001995913528696905
favor could	1.0	1.6828783952071623e-05	0.000266906488677977
not make	1.0	1.6828783952071623e-05	-1.2270272416958423e-05
papa albright	1.0	1.6828783952071623e-05	0.00010870111968531128
him be	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
t leave	1.0	1.6828783952071623e-05	4.784629454408932e-06
anthony told	1.0	1.6828783952071623e-05	0.00021356050568443403
to pour	1.0	1.6828783952071623e-05	-8.852863077988173e-05
be effortlessly	1.0	1.6828783952071623e-05	-2.3540545551689577e-06
sensual patterns	1.0	1.6828783952071623e-05	0.000266906488677977
the sentence	1.0	1.6828783952071623e-05	-0.000133265298317125
mind served	1.0	1.6828783952071623e-05	9.861864915726079e-05
blast insult	1.0	1.6828783952071623e-05	0.000266906488677977
pull down	1.0	1.6828783952071623e-05	0.00016593378496554729
spire shone	1.0	1.6828783952071623e-05	0.00021356050568443403
corner cardboard	1.0	1.6828783952071623e-05	0.00012655695478674776
kid with	1.0	1.6828783952071623e-05	0.00010339866345743338
throw the	1.0	1.6828783952071623e-05	0.00018875603615576766
of drury	1.0	1.6828783952071623e-05	-8.578341134140178e-05
admired him	1.0	1.6828783952071623e-05	0.00021356050568443403
a highboard	1.0	1.6828783952071623e-05	-8.280132850085183e-05
the curbside	1.0	1.6828783952071623e-05	-0.000133265298317125
better your	1.0	1.6828783952071623e-05	0.00010686853969734802
sat many	1.0	1.6828783952071623e-05	9.156895828085307e-05
said there	1.0	1.6828783952071623e-05	1.1111906126493474e-05
enlarging of	1.0	1.6828783952071623e-05	0.000266906488677977
ball when	1.0	1.6828783952071623e-05	0.000150470434063952
no other	1.0	1.6828783952071623e-05	1.956617181785526e-05
news day	1.0	1.6828783952071623e-05	0.00013876018185364917
truth but	1.0	1.6828783952071623e-05	0.00017990293778029075
call when	1.0	1.6828783952071623e-05	0.000150470434063952
rector sent	1.0	1.6828783952071623e-05	9.861864915726079e-05
need soon	1.0	1.6828783952071623e-05	0.000150470434063952
estate intact	1.0	1.6828783952071623e-05	0.00023324892077383375
and eichmann	1.0	1.6828783952071623e-05	-9.62978090082341e-05
so little	1.0	1.6828783952071623e-05	2.8359726830501693e-05
possible for	1.0	1.6828783952071623e-05	0.00018875603615576766
merited rousseau	1.0	1.6828783952071623e-05	0.000266906488677977
him froze	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
rector went	1.0	1.6828783952071623e-05	9.861864915726079e-05
cover here	1.0	1.6828783952071623e-05	0.00016593378496554729
scrawled out	1.0	1.6828783952071623e-05	0.000266906488677977
president had	1.0	1.6828783952071623e-05	0.000150470434063952
tight so	1.0	1.6828783952071623e-05	0.0001995913528696905
ago i	1.0	1.6828783952071623e-05	0.0001550984682516244
lay the	1.0	1.6828783952071623e-05	0.00012144090034748117
clothes all	1.0	1.6828783952071623e-05	0.00012393157994237117
dirty white	1.0	1.6828783952071623e-05	0.00016021452269089103
beyond he	1.0	1.6828783952071623e-05	0.00014235868758945454
his viselike	1.0	1.6828783952071623e-05	-5.737781848676727e-05
and thunder	1.0	1.6828783952071623e-05	-9.62978090082341e-05
would first	1.0	1.6828783952071623e-05	-8.576508962906282e-06
eyes glaring	1.0	1.6828783952071623e-05	6.729229401731645e-05
is senseless	1.0	1.6828783952071623e-05	2.3279389646470883e-05
rummel was	1.0	1.6828783952071623e-05	0.000266906488677977
howe were	1.0	1.6828783952071623e-05	0.000266906488677977
drawn to	1.0	1.6828783952071623e-05	0.00021356050568443403
ll slice	1.0	1.6828783952071623e-05	8.54141988601062e-05
to resist	1.0	1.6828783952071623e-05	-8.852863077988173e-05
great staircase	1.0	1.6828783952071623e-05	9.861864915726079e-05
so into	1.0	1.6828783952071623e-05	2.8359726830501693e-05
last testament	1.0	1.6828783952071623e-05	0.00010016028995067484
audience would	1.0	1.6828783952071623e-05	0.00014235868758945454
a friend	1.0	1.6828783952071623e-05	-8.280132850085183e-05
bowed and	1.0	1.6828783952071623e-05	0.000266906488677977
with obscure	1.0	1.6828783952071623e-05	-3.318032694033853e-05
caused him	1.0	1.6828783952071623e-05	0.00021356050568443403
long yellow	1.0	1.6828783952071623e-05	7.058559694882817e-05
openly rude	1.0	1.6828783952071623e-05	0.00017990293778029075
respectable he	1.0	1.6828783952071623e-05	0.00023324892077383375
berry bushes	1.0	1.6828783952071623e-05	0.00023324892077383375
jack a	1.0	1.6828783952071623e-05	0.00013541005316222466
taffycolored fedora	1.0	1.6828783952071623e-05	0.000266906488677977
the korean	1.0	1.6828783952071623e-05	-0.000133265298317125
scotty remain	1.0	1.6828783952071623e-05	8.65843182825651e-05
hat he	1.0	1.6828783952071623e-05	0.00016021452269089103
s flowing	1.0	1.6828783952071623e-05	-2.462789581840436e-05
angry because	1.0	1.6828783952071623e-05	0.0001995913528696905
sisters in	1.0	1.6828783952071623e-05	0.000266906488677977
right up	1.0	1.6828783952071623e-05	8.315529825566551e-05
makeshift stands	1.0	1.6828783952071623e-05	0.000266906488677977
her speech	1.0	1.6828783952071623e-05	-2.5577708131940024e-05
from somewhere	1.0	1.6828783952071623e-05	1.8020847008305178e-06
to meditate	1.0	1.6828783952071623e-05	-8.852863077988173e-05
his every	1.0	1.6828783952071623e-05	-5.737781848676727e-05
one mary	1.0	1.6828783952071623e-05	1.2123559516018556e-05
which besides	1.0	1.6828783952071623e-05	3.284515414238834e-05
several painful	1.0	1.6828783952071623e-05	0.0001550984682516244
hotels with	1.0	1.6828783952071623e-05	0.00021356050568443403
s desires	1.0	1.6828783952071623e-05	-2.462789581840436e-05
now much	1.0	1.6828783952071623e-05	3.055066716310191e-05
hall bedroom	1.0	1.6828783952071623e-05	0.00010339866345743338
both sides	1.0	1.6828783952071623e-05	0.00010510261394950596
crew that	1.0	1.6828783952071623e-05	0.00021356050568443403
and mickie	1.0	1.6828783952071623e-05	-9.62978090082341e-05
chuckled to	1.0	1.6828783952071623e-05	0.00021356050568443403
it infuriated	1.0	1.6828783952071623e-05	-4.615925111477815e-05
me jorge	1.0	1.6828783952071623e-05	2.8003991859945758e-05
encounter her	1.0	1.6828783952071623e-05	0.00023324892077383375
concept there	1.0	1.6828783952071623e-05	0.00021356050568443403
up among	1.0	1.6828783952071623e-05	1.1868663359551226e-05
ease his	1.0	1.6828783952071623e-05	0.00023324892077383375
like every	1.0	1.6828783952071623e-05	2.1697568787625014e-05
was alive	1.0	1.6828783952071623e-05	-7.274668308748383e-05
then all	1.0	1.6828783952071623e-05	3.4843691622746844e-05
monk took	1.0	1.6828783952071623e-05	0.00021356050568443403
hour later	1.0	1.6828783952071623e-05	0.00014624536987614754
of squad	1.0	1.6828783952071623e-05	-8.578341134140178e-05
window again	1.0	1.6828783952071623e-05	0.00010686853969734802
steeple or	1.0	1.6828783952071623e-05	0.00016021452269089103
impressive manner	1.0	1.6828783952071623e-05	0.00023324892077383375
and where	1.0	1.6828783952071623e-05	-9.62978090082341e-05
ma was	1.0	1.6828783952071623e-05	0.00013876018185364917
to store	1.0	1.6828783952071623e-05	-8.852863077988173e-05
him pa	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
too softly	1.0	1.6828783952071623e-05	6.729229401731645e-05
placed within	1.0	1.6828783952071623e-05	0.00017241774975779243
the rostrum	1.0	1.6828783952071623e-05	-0.000133265298317125
borough and	1.0	1.6828783952071623e-05	0.000266906488677977
nicely painted	1.0	1.6828783952071623e-05	0.00023324892077383375
got this	1.0	1.6828783952071623e-05	7.598644754938843e-05
circumstances would	1.0	1.6828783952071623e-05	0.0001995913528696905
travelers he	1.0	1.6828783952071623e-05	0.000266906488677977
regular trips	1.0	1.6828783952071623e-05	0.00021356050568443403
depraved by	1.0	1.6828783952071623e-05	0.000266906488677977
bye now	1.0	1.6828783952071623e-05	0.000266906488677977
proposal was	1.0	1.6828783952071623e-05	0.00023324892077383375
height across	1.0	1.6828783952071623e-05	0.000266906488677977
rider but	1.0	1.6828783952071623e-05	0.00017990293778029075
its surroundings	1.0	1.6828783952071623e-05	7.231998154174266e-05
surely you	1.0	1.6828783952071623e-05	0.0001995913528696905
season before	1.0	1.6828783952071623e-05	0.00023324892077383375
large knew	1.0	1.6828783952071623e-05	0.00017990293778029075
and father	1.0	1.6828783952071623e-05	-9.62978090082341e-05
afternoon to	1.0	1.6828783952071623e-05	0.00012393157994237117
where only	1.0	1.6828783952071623e-05	4.894905099609497e-05
and bald	1.0	1.6828783952071623e-05	-9.62978090082341e-05
not answer	1.0	1.6828783952071623e-05	-1.2270272416958423e-05
parlor an	1.0	1.6828783952071623e-05	0.00016593378496554729
elder seward	1.0	1.6828783952071623e-05	0.00018875603615576766
here help	1.0	1.6828783952071623e-05	6.0609729331439834e-05
backed somewhat	1.0	1.6828783952071623e-05	0.00018875603615576766
ing for	1.0	1.6828783952071623e-05	0.000266906488677977
she paid	1.0	1.6828783952071623e-05	-2.8872938449734315e-05
rock paths	1.0	1.6828783952071623e-05	0.00021356050568443403
his jaw	1.0	1.6828783952071623e-05	-5.737781848676727e-05
a reminder	1.0	1.6828783952071623e-05	-8.280132850085183e-05
night or	1.0	1.6828783952071623e-05	7.231998154174266e-05
consummated kiss	1.0	1.6828783952071623e-05	0.000266906488677977
were anything	1.0	1.6828783952071623e-05	7.797815456516622e-07
and because	1.0	1.6828783952071623e-05	-9.62978090082341e-05
as your	1.0	1.6828783952071623e-05	-1.3491911850938769e-05
