bigram	frequency	relative frequency	mutual information
eyes mischievous	1.0	1.6828783952071623e-05	6.729229401731645e-05
magnificent soldier	1.0	1.6828783952071623e-05	0.00021356050568443403
smugglers heaven	1.0	1.6828783952071623e-05	0.00023324892077383375
church tenements	1.0	1.6828783952071623e-05	7.14450460453627e-05
making jabbing	1.0	1.6828783952071623e-05	0.00012933243054293143
benefit performance	1.0	1.6828783952071623e-05	0.000266906488677977
corridor door	1.0	1.6828783952071623e-05	0.00018875603615576766
jack walking	1.0	1.6828783952071623e-05	0.00013541005316222466
effortlessly spotless	1.0	1.6828783952071623e-05	0.000266906488677977
belched loudly	1.0	1.6828783952071623e-05	0.000266906488677977
keene brushed	1.0	1.6828783952071623e-05	0.00021356050568443403
seasonal employment	1.0	1.6828783952071623e-05	0.000266906488677977
men sat	1.0	1.6828783952071623e-05	5.791139037670983e-05
bent awkwardly	1.0	1.6828783952071623e-05	0.0001995913528696905
federal forces	1.0	1.6828783952071623e-05	0.00021356050568443403
contadini families	1.0	1.6828783952071623e-05	0.000266906488677977
briefly enjoyed	1.0	1.6828783952071623e-05	0.00018875603615576766
office rarely	1.0	1.6828783952071623e-05	0.00016021452269089103
stood eugene	1.0	1.6828783952071623e-05	8.65843182825651e-05
chief annoyed	1.0	1.6828783952071623e-05	0.00016593378496554729
goddam world	1.0	1.6828783952071623e-05	0.000266906488677977
philibert berthelier	1.0	1.6828783952071623e-05	0.000266906488677977
man put	1.0	1.6828783952071623e-05	3.284515414238834e-05
afternoon stared	1.0	1.6828783952071623e-05	0.00012393157994237117
thick braids	1.0	1.6828783952071623e-05	0.00014624536987614754
bowman exboyfriend	1.0	1.6828783952071623e-05	0.000266906488677977
disappointment seized	1.0	1.6828783952071623e-05	0.00023324892077383375
painted wilson	1.0	1.6828783952071623e-05	0.00021356050568443403
snow penetrated	1.0	1.6828783952071623e-05	0.00012933243054293143
simply rebelling	1.0	1.6828783952071623e-05	0.00017990293778029075
air swept	1.0	1.6828783952071623e-05	0.0001106055836335583
truthful answers	1.0	1.6828783952071623e-05	0.000266906488677977
rachel wore	1.0	1.6828783952071623e-05	0.00012144090034748117
irresolution longing	1.0	1.6828783952071623e-05	0.000266906488677977
hand panting	1.0	1.6828783952071623e-05	7.41186170289851e-05
speedy separation	1.0	1.6828783952071623e-05	0.000266906488677977
town wilson	1.0	1.6828783952071623e-05	0.00012144090034748117
wrathful storms	1.0	1.6828783952071623e-05	0.000266906488677977
visible form	1.0	1.6828783952071623e-05	0.00021356050568443403
comfortable notch	1.0	1.6828783952071623e-05	0.00018875603615576766
edwin booth	1.0	1.6828783952071623e-05	0.000266906488677977
enemy land	1.0	1.6828783952071623e-05	0.00017990293778029075
quick jerky	1.0	1.6828783952071623e-05	0.00014235868758945454
ferguson lost	1.0	1.6828783952071623e-05	0.000266906488677977
remembered mcclellan	1.0	1.6828783952071623e-05	0.000150470434063952
poor devil	1.0	1.6828783952071623e-05	0.00013541005316222466
glassy swells	1.0	1.6828783952071623e-05	0.00023324892077383375
masonry constructions	1.0	1.6828783952071623e-05	0.000266906488677977
hall tying	1.0	1.6828783952071623e-05	0.00010339866345743338
flesh tremble	1.0	1.6828783952071623e-05	0.00014624536987614754
espionage agent	1.0	1.6828783952071623e-05	0.000266906488677977
young aide	1.0	1.6828783952071623e-05	0.00010686853969734802
boat anchored	1.0	1.6828783952071623e-05	0.00017990293778029075
venus bacchus	1.0	1.6828783952071623e-05	0.00023324892077383375
plant hung	1.0	1.6828783952071623e-05	0.00023324892077383375
playful buildings	1.0	1.6828783952071623e-05	0.000266906488677977
proud farewell	1.0	1.6828783952071623e-05	0.00016021452269089103
moll understood	1.0	1.6828783952071623e-05	0.00018875603615576766
mrs gilkson	1.0	1.6828783952071623e-05	8.65843182825651e-05
empty street	1.0	1.6828783952071623e-05	0.00014624536987614754
putting white	1.0	1.6828783952071623e-05	0.0001995913528696905
afternoon rector	1.0	1.6828783952071623e-05	0.00012393157994237117
pink scented	1.0	1.6828783952071623e-05	0.00017990293778029075
adam nodded	1.0	1.6828783952071623e-05	0.00012655695478674776
mighty interested	1.0	1.6828783952071623e-05	0.000266906488677977
big trees	1.0	1.6828783952071623e-05	7.504355178116803e-05
left paterson	1.0	1.6828783952071623e-05	8.54141988601062e-05
thinking carving	1.0	1.6828783952071623e-05	0.00016021452269089103
suppose wasn	1.0	1.6828783952071623e-05	0.00016021452269089103
rough stand	1.0	1.6828783952071623e-05	0.00018875603615576766
wearing sneakers	1.0	1.6828783952071623e-05	0.00017241774975779243
sensitive ears	1.0	1.6828783952071623e-05	0.00023324892077383375
drenched road	1.0	1.6828783952071623e-05	0.00023324892077383375
ceilinged rooms	1.0	1.6828783952071623e-05	0.00023324892077383375
hands tucked	1.0	1.6828783952071623e-05	0.00010175248525808141
mais oui	1.0	1.6828783952071623e-05	0.000266906488677977
houses winked	1.0	1.6828783952071623e-05	0.00016593378496554729
jew felt	1.0	1.6828783952071623e-05	0.00016021452269089103
silent moonlight	1.0	1.6828783952071623e-05	0.00013876018185364917
mouth grinning	1.0	1.6828783952071623e-05	0.00012933243054293143
upper chest	1.0	1.6828783952071623e-05	0.00017990293778029075
san dionigi	1.0	1.6828783952071623e-05	0.000150470434063952
good thing	1.0	1.6828783952071623e-05	6.65027220465316e-05
soul suspend	1.0	1.6828783952071623e-05	0.0001995913528696905
wainscoted wall	1.0	1.6828783952071623e-05	0.000266906488677977
fine performance	1.0	1.6828783952071623e-05	0.00014624536987614754
feeling vain	1.0	1.6828783952071623e-05	0.00012655695478674776
drawings ten	1.0	1.6828783952071623e-05	0.0001995913528696905
giant hand	1.0	1.6828783952071623e-05	0.00023324892077383375
stevie envied	1.0	1.6828783952071623e-05	0.00012655695478674776
war atmosphere	1.0	1.6828783952071623e-05	0.00010686853969734802
raptures poor	1.0	1.6828783952071623e-05	0.000266906488677977
return shelley	1.0	1.6828783952071623e-05	0.00016593378496554729
labor stiff	1.0	1.6828783952071623e-05	0.00016593378496554729
tapping grew	1.0	1.6828783952071623e-05	0.00023324892077383375
spared papa	1.0	1.6828783952071623e-05	0.000266906488677977
fictional world	1.0	1.6828783952071623e-05	0.000266906488677977
write wait	1.0	1.6828783952071623e-05	0.00013541005316222466
black bastard	1.0	1.6828783952071623e-05	9.712445107040901e-05
straw boaters	1.0	1.6828783952071623e-05	0.00017241774975779243
veils coming	1.0	1.6828783952071623e-05	0.000266906488677977
tours cheap	1.0	1.6828783952071623e-05	0.000266906488677977
began pouring	1.0	1.6828783952071623e-05	9.426729723558308e-05
wild originality	1.0	1.6828783952071623e-05	0.00017241774975779243
warsaw warsaw	1.0	1.6828783952071623e-05	0.0001550984682516244
white hairs	1.0	1.6828783952071623e-05	7.995253722303988e-05
bedroom opened	1.0	1.6828783952071623e-05	0.000150470434063952
dispatching exciting	1.0	1.6828783952071623e-05	0.000266906488677977
yellow pique	1.0	1.6828783952071623e-05	0.00017241774975779243
poverty superstition	1.0	1.6828783952071623e-05	0.0001995913528696905
john grovel	1.0	1.6828783952071623e-05	8.54141988601062e-05
boiling pot	1.0	1.6828783952071623e-05	0.00021356050568443403
red wood	1.0	1.6828783952071623e-05	0.00013876018185364917
made inquiries	1.0	1.6828783952071623e-05	6.65027220465316e-05
litowski place	1.0	1.6828783952071623e-05	0.000266906488677977
simple penance	1.0	1.6828783952071623e-05	0.00018875603615576766
big lime	1.0	1.6828783952071623e-05	7.504355178116803e-05
downstairs hans	1.0	1.6828783952071623e-05	0.00021356050568443403
dead pigeon	1.0	1.6828783952071623e-05	0.00012393157994237117
brown worsted	1.0	1.6828783952071623e-05	0.00016021452269089103
flashy pages	1.0	1.6828783952071623e-05	0.000266906488677977
purple heart	1.0	1.6828783952071623e-05	0.00021356050568443403
pike street	1.0	1.6828783952071623e-05	0.000266906488677977
visit scotty	1.0	1.6828783952071623e-05	0.00013876018185364917
early evening	1.0	1.6828783952071623e-05	0.00012933243054293143
stand covering	1.0	1.6828783952071623e-05	0.00016593378496554729
revenge john	1.0	1.6828783952071623e-05	0.000266906488677977
called order	1.0	1.6828783952071623e-05	0.00010339866345743338
dejeuners tout	1.0	1.6828783952071623e-05	0.000266906488677977
chief repository	1.0	1.6828783952071623e-05	0.00016593378496554729
moments back	1.0	1.6828783952071623e-05	0.00018875603615576766
ki yi	1.0	1.6828783952071623e-05	0.000266906488677977
administrators globocnik	1.0	1.6828783952071623e-05	0.000266906488677977
torches goddamn	1.0	1.6828783952071623e-05	0.00023324892077383375
small jerking	1.0	1.6828783952071623e-05	0.00010016028995067484
held mr	1.0	1.6828783952071623e-05	0.00011465439497338908
adam thought	1.0	1.6828783952071623e-05	0.00012655695478674776
ching tien	1.0	1.6828783952071623e-05	0.0001995913528696905
applying hot	1.0	1.6828783952071623e-05	0.000266906488677977
wrong direction	1.0	1.6828783952071623e-05	0.00018875603615576766
glinted silver	1.0	1.6828783952071623e-05	0.00023324892077383375
infirmity doesn	1.0	1.6828783952071623e-05	0.000266906488677977
eyes winking	1.0	1.6828783952071623e-05	6.729229401731645e-05
righteousness tears	1.0	1.6828783952071623e-05	0.000266906488677977
eileen cried	1.0	1.6828783952071623e-05	0.00010870111968531128
camp reunion	1.0	1.6828783952071623e-05	0.00014624536987614754
styka sat	1.0	1.6828783952071623e-05	0.00013227621706140403
free expression	1.0	1.6828783952071623e-05	0.00016021452269089103
figure looked	1.0	1.6828783952071623e-05	0.00010175248525808141
days began	1.0	1.6828783952071623e-05	9.426729723558308e-05
hafta start	1.0	1.6828783952071623e-05	0.00023324892077383375
adam knew	1.0	1.6828783952071623e-05	0.00012655695478674776
uh uh	1.0	1.6828783952071623e-05	0.00023324892077383375
mug file	1.0	1.6828783952071623e-05	0.000266906488677977
sixty thousand	1.0	1.6828783952071623e-05	0.00017990293778029075
mere mention	1.0	1.6828783952071623e-05	0.0001995913528696905
father werther	1.0	1.6828783952071623e-05	0.00011258780197200428
ll put	1.0	1.6828783952071623e-05	8.54141988601062e-05
charles deserved	1.0	1.6828783952071623e-05	0.00016593378496554729
brooklyn heights	1.0	1.6828783952071623e-05	0.00021356050568443403
astonished fille	1.0	1.6828783952071623e-05	0.000266906488677977
ten past	1.0	1.6828783952071623e-05	0.00011681286615980876
doctor shot	1.0	1.6828783952071623e-05	8.427161423073196e-05
ambitious poverty	1.0	1.6828783952071623e-05	0.00023324892077383375
heart suddenly	1.0	1.6828783952071623e-05	0.00013227621706140403
arigato gosaimasu	1.0	1.6828783952071623e-05	0.000266906488677977
front room	1.0	1.6828783952071623e-05	9.861864915726079e-05
present leave	1.0	1.6828783952071623e-05	0.00016593378496554729
raced painfully	1.0	1.6828783952071623e-05	0.00021356050568443403
hut home	1.0	1.6828783952071623e-05	0.0001550984682516244
galli arrived	1.0	1.6828783952071623e-05	0.00021356050568443403
service medal	1.0	1.6828783952071623e-05	0.0001995913528696905
open window	1.0	1.6828783952071623e-05	0.00010175248525808141
searching glance	1.0	1.6828783952071623e-05	0.00021356050568443403
father apologetically	1.0	1.6828783952071623e-05	0.00011258780197200428
discourteous question	1.0	1.6828783952071623e-05	0.000266906488677977
brook purled	1.0	1.6828783952071623e-05	0.000266906488677977
clubhouse seward	1.0	1.6828783952071623e-05	0.000266906488677977
cabins chinked	1.0	1.6828783952071623e-05	0.000266906488677977
valley society	1.0	1.6828783952071623e-05	0.00014235868758945454
slipped live	1.0	1.6828783952071623e-05	0.00021356050568443403
silent pace	1.0	1.6828783952071623e-05	0.00013876018185364917
ballroom david	1.0	1.6828783952071623e-05	0.00021356050568443403
back embarrassed	1.0	1.6828783952071623e-05	4.138598387702477e-05
dreadful lake	1.0	1.6828783952071623e-05	0.00023324892077383375
civil war	1.0	1.6828783952071623e-05	0.00021356050568443403
reigned men	1.0	1.6828783952071623e-05	0.000266906488677977
fresh warm	1.0	1.6828783952071623e-05	0.00016593378496554729
days indigestion	1.0	1.6828783952071623e-05	9.426729723558308e-05
deep passionate	1.0	1.6828783952071623e-05	0.00014235868758945454
kate attributed	1.0	1.6828783952071623e-05	8.315529825566551e-05
mother wrote	1.0	1.6828783952071623e-05	0.00013541005316222466
ground coming	1.0	1.6828783952071623e-05	0.00013227621706140403
fooling hans	1.0	1.6828783952071623e-05	0.000266906488677977
startling effect	1.0	1.6828783952071623e-05	0.000266906488677977
suit blue	1.0	1.6828783952071623e-05	0.00018875603615576766
confederate flag	1.0	1.6828783952071623e-05	0.00023324892077383375
laughter blushed	1.0	1.6828783952071623e-05	0.0001995913528696905
ito girl	1.0	1.6828783952071623e-05	0.000266906488677977
qualifications neatly	1.0	1.6828783952071623e-05	0.000266906488677977
day uncle	1.0	1.6828783952071623e-05	7.14450460453627e-05
worshippers chiefly	1.0	1.6828783952071623e-05	0.000266906488677977
hand winston	1.0	1.6828783952071623e-05	7.41186170289851e-05
work stevie	1.0	1.6828783952071623e-05	9.861864915726079e-05
generation ago	1.0	1.6828783952071623e-05	0.00023324892077383375
designed long	1.0	1.6828783952071623e-05	0.00023324892077383375
barren eroded	1.0	1.6828783952071623e-05	0.00021356050568443403
village matron	1.0	1.6828783952071623e-05	0.00016021452269089103
brush clump	1.0	1.6828783952071623e-05	0.00017241774975779243
glass drops	1.0	1.6828783952071623e-05	0.0001550984682516244
leaving parkersburg	1.0	1.6828783952071623e-05	0.00016593378496554729
watson carefully	1.0	1.6828783952071623e-05	9.56748626387882e-05
doctor retorted	1.0	1.6828783952071623e-05	8.427161423073196e-05
lips compressed	1.0	1.6828783952071623e-05	0.00013541005316222466
mrs shorter	1.0	1.6828783952071623e-05	8.65843182825651e-05
moving flesh	1.0	1.6828783952071623e-05	0.00013876018185364917
kentuck rifles	1.0	1.6828783952071623e-05	0.000266906488677977
himmler heydrich	1.0	1.6828783952071623e-05	0.000266906488677977
sulky borrowed	1.0	1.6828783952071623e-05	0.00023324892077383375
rifle ball	1.0	1.6828783952071623e-05	0.00018875603615576766
home unexpectedly	1.0	1.6828783952071623e-05	7.504355178116803e-05
flag draped	1.0	1.6828783952071623e-05	0.0001995913528696905
whisky yeah	1.0	1.6828783952071623e-05	0.00013541005316222466
smothering soft	1.0	1.6828783952071623e-05	0.000266906488677977
broad busy	1.0	1.6828783952071623e-05	0.00016593378496554729
river sand	1.0	1.6828783952071623e-05	0.00010339866345743338
ghetto streets	1.0	1.6828783952071623e-05	0.00018875603615576766
pink peonies	1.0	1.6828783952071623e-05	0.00017990293778029075
horse reared	1.0	1.6828783952071623e-05	0.00012144090034748117
charles leale	1.0	1.6828783952071623e-05	0.00016593378496554729
widowed years	1.0	1.6828783952071623e-05	0.000266906488677977
jessica bending	1.0	1.6828783952071623e-05	0.00013541005316222466
voices harold	1.0	1.6828783952071623e-05	0.00017241774975779243
shutters closed	1.0	1.6828783952071623e-05	0.0001995913528696905
vile language	1.0	1.6828783952071623e-05	0.00023324892077383375
knotted scarf	1.0	1.6828783952071623e-05	0.000266906488677977
byron inquired	1.0	1.6828783952071623e-05	0.00014624536987614754
mock distaste	1.0	1.6828783952071623e-05	0.00023324892077383375
rosy mouth	1.0	1.6828783952071623e-05	0.000266906488677977
girlishly shy	1.0	1.6828783952071623e-05	0.000266906488677977
late train	1.0	1.6828783952071623e-05	0.0001550984682516244
small red	1.0	1.6828783952071623e-05	0.00010016028995067484
juke box	1.0	1.6828783952071623e-05	0.000266906488677977
began alex	1.0	1.6828783952071623e-05	9.426729723558308e-05
block hausman	1.0	1.6828783952071623e-05	0.00023324892077383375
roundly slim	1.0	1.6828783952071623e-05	0.000266906488677977
hair bristling	1.0	1.6828783952071623e-05	0.00010870111968531128
slop mose	1.0	1.6828783952071623e-05	0.000266906488677977
ve lost	1.0	1.6828783952071623e-05	0.00011258780197200428
wicked laugh	1.0	1.6828783952071623e-05	0.00021356050568443403
kidney mrs	1.0	1.6828783952071623e-05	0.000266906488677977
shores north	1.0	1.6828783952071623e-05	0.00023324892077383375
flat fingers	1.0	1.6828783952071623e-05	0.00018875603615576766
remote exciting	1.0	1.6828783952071623e-05	0.00023324892077383375
ammoniac acidity	1.0	1.6828783952071623e-05	0.000266906488677977
neat studious	1.0	1.6828783952071623e-05	0.0001995913528696905
man allowed	1.0	1.6828783952071623e-05	3.284515414238834e-05
married conducting	1.0	1.6828783952071623e-05	0.000150470434063952
private school	1.0	1.6828783952071623e-05	0.00017241774975779243
waves thrusting	1.0	1.6828783952071623e-05	0.00023324892077383375
mrs flannagan	1.0	1.6828783952071623e-05	8.65843182825651e-05
smelled brandy	1.0	1.6828783952071623e-05	0.00018875603615576766
conduct pass	1.0	1.6828783952071623e-05	0.0001995913528696905
house stayed	1.0	1.6828783952071623e-05	6.0609729331439834e-05
cycly company	1.0	1.6828783952071623e-05	0.000266906488677977
downpour sped	1.0	1.6828783952071623e-05	0.000266906488677977
harold rhodes	1.0	1.6828783952071623e-05	0.00013876018185364917
insane man	1.0	1.6828783952071623e-05	0.00018875603615576766
mayflower coffee	1.0	1.6828783952071623e-05	0.000266906488677977
unpicturesque streets	1.0	1.6828783952071623e-05	0.000266906488677977
sheepskin mittens	1.0	1.6828783952071623e-05	0.000266906488677977
camps struck	1.0	1.6828783952071623e-05	0.0001995913528696905
de mommor	1.0	1.6828783952071623e-05	0.00014235868758945454
extra money	1.0	1.6828783952071623e-05	0.00023324892077383375
bright ranks	1.0	1.6828783952071623e-05	0.0001995913528696905
double row	1.0	1.6828783952071623e-05	0.00018875603615576766
suburban neighborhood	1.0	1.6828783952071623e-05	0.000266906488677977
good news	1.0	1.6828783952071623e-05	6.65027220465316e-05
albright boys	1.0	1.6828783952071623e-05	0.00018875603615576766
gilt sterns	1.0	1.6828783952071623e-05	0.00023324892077383375
swimming trunks	1.0	1.6828783952071623e-05	0.00017990293778029075
united front	1.0	1.6828783952071623e-05	0.00023324892077383375
comparison fritzie	1.0	1.6828783952071623e-05	0.00021356050568443403
good decorator	1.0	1.6828783952071623e-05	6.65027220465316e-05
boy shuddered	1.0	1.6828783952071623e-05	9.156895828085307e-05
scandals gaily	1.0	1.6828783952071623e-05	0.000266906488677977
crossroads david	1.0	1.6828783952071623e-05	0.00017990293778029075
drew steeple	1.0	1.6828783952071623e-05	0.00014624536987614754
burned plot	1.0	1.6828783952071623e-05	0.0001995913528696905
insane symphony	1.0	1.6828783952071623e-05	0.00018875603615576766
american house	1.0	1.6828783952071623e-05	0.0001995913528696905
campus rachel	1.0	1.6828783952071623e-05	0.00023324892077383375
sunday school	1.0	1.6828783952071623e-05	0.00018875603615576766
ludie chewed	1.0	1.6828783952071623e-05	0.00014235868758945454
mud flats	1.0	1.6828783952071623e-05	0.00016021452269089103
express invitation	1.0	1.6828783952071623e-05	0.00021356050568443403
winding pattern	1.0	1.6828783952071623e-05	0.00021356050568443403
pork chops	1.0	1.6828783952071623e-05	0.000266906488677977
delicate cut	1.0	1.6828783952071623e-05	0.0001995913528696905
people died	1.0	1.6828783952071623e-05	8.65843182825651e-05
broken head	1.0	1.6828783952071623e-05	0.00016593378496554729
conscience left	1.0	1.6828783952071623e-05	0.00023324892077383375
saturday afternoon	1.0	1.6828783952071623e-05	0.00021356050568443403
cotton dress	1.0	1.6828783952071623e-05	0.00021356050568443403
asked leona	1.0	1.6828783952071623e-05	7.694801572941505e-05
vertical steel	1.0	1.6828783952071623e-05	0.000266906488677977
ten people	1.0	1.6828783952071623e-05	0.00011681286615980876
house creaking	1.0	1.6828783952071623e-05	6.0609729331439834e-05
whirl inside	1.0	1.6828783952071623e-05	0.000266906488677977
point amy	1.0	1.6828783952071623e-05	0.00014235868758945454
dimes mrs	1.0	1.6828783952071623e-05	0.000266906488677977
body helpless	1.0	1.6828783952071623e-05	9.861864915726079e-05
mountains hulking	1.0	1.6828783952071623e-05	0.00018875603615576766
flowing white	1.0	1.6828783952071623e-05	0.00023324892077383375
black strips	1.0	1.6828783952071623e-05	9.712445107040901e-05
box corridor	1.0	1.6828783952071623e-05	0.00012393157994237117
critical care	1.0	1.6828783952071623e-05	0.000266906488677977
men tomorrow	1.0	1.6828783952071623e-05	5.791139037670983e-05
eternal punishment	1.0	1.6828783952071623e-05	0.0001995913528696905
mountain nights	1.0	1.6828783952071623e-05	0.00021356050568443403
single mind	1.0	1.6828783952071623e-05	0.00023324892077383375
athlete fabled	1.0	1.6828783952071623e-05	0.000266906488677977
long cleft	1.0	1.6828783952071623e-05	7.058559694882817e-05
moving figures	1.0	1.6828783952071623e-05	0.00013876018185364917
bastards comin	1.0	1.6828783952071623e-05	0.00016021452269089103
haunted brooding	1.0	1.6828783952071623e-05	0.000266906488677977
beckworth left	1.0	1.6828783952071623e-05	0.0001995913528696905
summer gave	1.0	1.6828783952071623e-05	0.00012655695478674776
horns rasps	1.0	1.6828783952071623e-05	0.00023324892077383375
water boiled	1.0	1.6828783952071623e-05	8.427161423073196e-05
professor cestre	1.0	1.6828783952071623e-05	0.000266906488677977
banker looked	1.0	1.6828783952071623e-05	0.00023324892077383375
bashful boy	1.0	1.6828783952071623e-05	0.000266906488677977
room walked	1.0	1.6828783952071623e-05	6.420823506724516e-05
deep voice	1.0	1.6828783952071623e-05	0.00014235868758945454
poor bastard	1.0	1.6828783952071623e-05	0.00013541005316222466
sobibor chelmno	1.0	1.6828783952071623e-05	0.000266906488677977
obscene banter	1.0	1.6828783952071623e-05	0.00023324892077383375
hidden malevolencies	1.0	1.6828783952071623e-05	0.0001995913528696905
american girl	1.0	1.6828783952071623e-05	0.0001995913528696905
terribly pleased	1.0	1.6828783952071623e-05	0.00023324892077383375
tactile quality	1.0	1.6828783952071623e-05	0.00023324892077383375
cups fitted	1.0	1.6828783952071623e-05	0.00023324892077383375
mark added	1.0	1.6828783952071623e-05	0.00013227621706140403
ambition boxell	1.0	1.6828783952071623e-05	0.00023324892077383375
peasants puzzled	1.0	1.6828783952071623e-05	0.00021356050568443403
vague shapes	1.0	1.6828783952071623e-05	0.00021356050568443403
howard ernest	1.0	1.6828783952071623e-05	0.00013876018185364917
white sneakers	1.0	1.6828783952071623e-05	7.995253722303988e-05
alex told	1.0	1.6828783952071623e-05	9.289938688260452e-05
news didn	1.0	1.6828783952071623e-05	0.00013876018185364917
half darkness	1.0	1.6828783952071623e-05	0.00012655695478674776
night precious	1.0	1.6828783952071623e-05	7.231998154174266e-05
box ludie	1.0	1.6828783952071623e-05	0.00012393157994237117
hooted instantly	1.0	1.6828783952071623e-05	0.000266906488677977
companion major	1.0	1.6828783952071623e-05	0.000266906488677977
john thought	1.0	1.6828783952071623e-05	8.54141988601062e-05
sun inflamed	1.0	1.6828783952071623e-05	0.00016593378496554729
drank slowly	1.0	1.6828783952071623e-05	0.00021356050568443403
sketches asked	1.0	1.6828783952071623e-05	0.0001995913528696905
island gritty	1.0	1.6828783952071623e-05	0.00016021452269089103
quick bye	1.0	1.6828783952071623e-05	0.00014235868758945454
dainty legged	1.0	1.6828783952071623e-05	0.00023324892077383375
played hedda	1.0	1.6828783952071623e-05	0.00021356050568443403
famous patriot	1.0	1.6828783952071623e-05	0.00021356050568443403
alternately painted	1.0	1.6828783952071623e-05	0.000266906488677977
shelley chose	1.0	1.6828783952071623e-05	0.00016021452269089103
disorganized column	1.0	1.6828783952071623e-05	0.000266906488677977
showy rider	1.0	1.6828783952071623e-05	0.000266906488677977
smiling patting	1.0	1.6828783952071623e-05	0.00016021452269089103
shadows david	1.0	1.6828783952071623e-05	0.00021356050568443403
monsieur de	1.0	1.6828783952071623e-05	0.00017990293778029075
delaware river	1.0	1.6828783952071623e-05	0.00018875603615576766
school band	1.0	1.6828783952071623e-05	0.00011681286615980876
cleared blue	1.0	1.6828783952071623e-05	0.00021356050568443403
carrara marble	1.0	1.6828783952071623e-05	0.000266906488677977
michelangelo began	1.0	1.6828783952071623e-05	0.00012655695478674776
mary echoed	1.0	1.6828783952071623e-05	0.00011258780197200428
cry watson	1.0	1.6828783952071623e-05	0.00016021452269089103
soft bank	1.0	1.6828783952071623e-05	0.00016593378496554729
lacy pattern	1.0	1.6828783952071623e-05	0.000266906488677977
thy riven	1.0	1.6828783952071623e-05	0.000266906488677977
file sleep	1.0	1.6828783952071623e-05	0.00023324892077383375
union officers	1.0	1.6828783952071623e-05	0.00018875603615576766
manufacturer dancing	1.0	1.6828783952071623e-05	0.00023324892077383375
business agent	1.0	1.6828783952071623e-05	0.00014624536987614754
traffic hoping	1.0	1.6828783952071623e-05	0.0001995913528696905
russian front	1.0	1.6828783952071623e-05	0.000266906488677977
person happy	1.0	1.6828783952071623e-05	0.0001550984682516244
love honor	1.0	1.6828783952071623e-05	0.00013227621706140403
son jesus	1.0	1.6828783952071623e-05	0.00012144090034748117
limp vellum	1.0	1.6828783952071623e-05	0.00021356050568443403
occupying beverly	1.0	1.6828783952071623e-05	0.000266906488677977
weirdly poised	1.0	1.6828783952071623e-05	0.000266906488677977
deal financed	1.0	1.6828783952071623e-05	0.00017990293778029075
dumb 8	1.0	1.6828783952071623e-05	0.00018875603615576766
dainty fragile	1.0	1.6828783952071623e-05	0.00023324892077383375
horse walked	1.0	1.6828783952071623e-05	0.00012144090034748117
wild worship	1.0	1.6828783952071623e-05	0.00017241774975779243
plump sticks	1.0	1.6828783952071623e-05	0.00023324892077383375
words burning	1.0	1.6828783952071623e-05	0.00012655695478674776
dreary pennsylvania	1.0	1.6828783952071623e-05	0.000266906488677977
choking june	1.0	1.6828783952071623e-05	0.00023324892077383375
head reverend	1.0	1.6828783952071623e-05	7.058559694882817e-05
famous misanthrope	1.0	1.6828783952071623e-05	0.00021356050568443403
due notification	1.0	1.6828783952071623e-05	0.0001995913528696905
instantly asked	1.0	1.6828783952071623e-05	0.00023324892077383375
door close	1.0	1.6828783952071623e-05	7.995253722303988e-05
madagascar stories	1.0	1.6828783952071623e-05	0.000266906488677977
krautheads tune	1.0	1.6828783952071623e-05	0.000266906488677977
gracefully making	1.0	1.6828783952071623e-05	0.00023324892077383375
lean woman	1.0	1.6828783952071623e-05	0.0001995913528696905
driving indefatigable	1.0	1.6828783952071623e-05	0.00018875603615576766
surgeon maestro	1.0	1.6828783952071623e-05	0.00017990293778029075
juanita upstairs	1.0	1.6828783952071623e-05	0.00013227621706140403
rousseau agreed	1.0	1.6828783952071623e-05	0.00012933243054293143
horse swung	1.0	1.6828783952071623e-05	0.00012144090034748117
invariably failed	1.0	1.6828783952071623e-05	0.00023324892077383375
weatherbeaten countenance	1.0	1.6828783952071623e-05	0.000266906488677977
finished shaving	1.0	1.6828783952071623e-05	0.00017990293778029075
yelling murder	1.0	1.6828783952071623e-05	0.0001995913528696905
searchlight flashed	1.0	1.6828783952071623e-05	0.00023324892077383375
crazy excitement	1.0	1.6828783952071623e-05	0.00017990293778029075
grabski sat	1.0	1.6828783952071623e-05	0.00017990293778029075
childish game	1.0	1.6828783952071623e-05	0.00023324892077383375
guileless manner	1.0	1.6828783952071623e-05	0.000266906488677977
jack cried	1.0	1.6828783952071623e-05	0.00013541005316222466
early bursting	1.0	1.6828783952071623e-05	0.00012933243054293143
walls bulged	1.0	1.6828783952071623e-05	0.00017990293778029075
odilo globocnik	1.0	1.6828783952071623e-05	0.000266906488677977
longer blocked	1.0	1.6828783952071623e-05	0.00014624536987614754
canvas chair	1.0	1.6828783952071623e-05	0.00023324892077383375
sighing leona	1.0	1.6828783952071623e-05	0.00021356050568443403
guttural slice	1.0	1.6828783952071623e-05	0.000266906488677977
darkening street	1.0	1.6828783952071623e-05	0.00023324892077383375
drawn black	1.0	1.6828783952071623e-05	0.00021356050568443403
sabine called	1.0	1.6828783952071623e-05	0.000266906488677977
john found	1.0	1.6828783952071623e-05	8.54141988601062e-05
sixth drink	1.0	1.6828783952071623e-05	0.000266906488677977
moved swiftly	1.0	1.6828783952071623e-05	0.0001106055836335583
winter air	1.0	1.6828783952071623e-05	0.00018875603615576766
